Date,Description,Amount,Category,Account
2025-06-27,Streaming service subscription,490.51,Entertainment,Checking
2025-06-27,Wages direct deposit,-429.29,Salary,Savings
2025-06-27,Rental fee,388.0,Unspecified,Credit Card
2025-06-27,Landlord payment,161.51,Rent,Savings
2025-06-27,Salary payment,-45854.0,Salary,Credit Card
2025-06-27,Food market transaction,-245.93,Groceries,Savings
2025-06-27,Unspecified,-69.82,Utilities,Savings
2025-06-27,Housing rent transfer,314.29,Rent,Savings
2025-06-27,Internet service bill,-338.59,Utilities,Savings
2025-06-27,Concert ticket purchase,-300.4,Entertainment,Checking
2025-06-27,Freelance income,-222.14,Salary,Savings
2025-06-27,Convenience store purchase,-156.9,Groceries,Credit Card
2025-06-27,Streaming service subscription,-281.94,Entertainment,Unspecified
2025-06-27,Payroll deposit,-292.16,Salary,Credit Card
2025-06-27,Gas bill payment,470.17,Unspecified,Credit Card
2025-06-27,Weekly grocery run,191.4,Groceries,Checking
2025-06-27,Freelance income,458.61,Salary,Credit Card
2025-06-27,Internet service bill,24.63,Utilities,Credit Card
2025-06-27,Grocery store purchase,251.41,Groceries,Checking
2025-06-27,Salary payment,112.45,Salary,Checking
2025-06-27,Movie theater tickets,-157.45,Entertainment,Savings
2025-06-27,Housing rent transfer,-31.62,Rent,Checking
2025-06-27,Internet service bill,92.12,Utilities,Credit Card
2025-06-27,Streaming service subscription,333.5,Entertainment,Credit Card
2025-06-27,Convenience store purchase,448.0,Groceries,Checking
2025-06-27,Restaurant dining,-96.02,Entertainment,Credit Card
2025-06-28,Housing rent transfer,-45.84,Rent,Credit Card
2025-06-28,Unspecified,-440.68,Rent,Checking
2025-06-28,Water utility payment,237.9,Utilities,Checking
2025-06-28,Gas bill payment,232.0,Utilities,Savings
2025-06-28,Grocery store purchase,-8.87,Unspecified,Unspecified
2025-06-28,Movie theater tickets,121.46,Entertainment,Savings
2025-06-28,Concert ticket purchase,413.76,Entertainment,Savings
2025-06-28,Convenience store purchase,-86.76,Groceries,Credit Card
2025-06-28,Unspecified,175.19,Unspecified,Savings
2025-06-28,Concert ticket purchase,-67.44,Entertainment,Savings
2025-06-28,Convenience store purchase,-13155.5,Groceries,Savings
2025-06-28,Phone bill payment,218.46,Utilities,Checking
2025-06-28,Apartment lease payment,-252.6,Rent,Checking
2025-06-28,Landlord payment,-21.93,Rent,Checking
2025-06-28,Water utility payment,444.48,Unspecified,Credit Card
2025-06-28,Concert ticket purchase,493.16,Entertainment,Savings
2025-06-28,Movie theater tickets,-349.03,Entertainment,Savings
2025-06-28,Streaming service subscription,-183.9,Unspecified,Savings
2025-06-28,Restaurant dining,-8678.0,Entertainment,Credit Card
2025-06-28,Rental fee,-300.24,Rent,Savings
2025-06-28,Phone bill payment,-24.75,Unspecified,Checking
2025-06-28,Landlord payment,-366.25,Rent,Credit Card
2025-06-28,Employer paycheck,394.71,Salary,Credit Card
2025-06-28,Housing rent transfer,-24237.0,Rent,Savings
2025-06-28,Monthly rent payment,409.01,Rent,Credit Card
2025-06-28,Internet service bill,-355.62,Unspecified,Checking
2025-06-28,Phone bill payment,-495.67,Utilities,Credit Card
2025-06-28,Unspecified,-38.0,Entertainment,Savings
2025-06-28,Internet service bill,37.22,Utilities,Checking
2025-06-28,Housing rent transfer,436.34,Rent,Checking
2025-06-28,Movie theater tickets,-11806.0,Entertainment,Credit Card
2025-06-28,Amusement park visit,37144.0,Entertainment,Credit Card
2025-06-28,Water utility payment,-449.88,Utilities,Savings
2025-06-28,Housing rent transfer,208.93,Unspecified,Credit Card
2025-06-28,Convenience store purchase,-65.18,Groceries,Unspecified
2025-06-28,Apartment lease payment,392.26,Rent,Credit Card
2025-06-28,Supermarket shopping,-6.37,Unspecified,Savings
2025-06-28,Food market transaction,-128.58,Unspecified,Credit Card
2025-06-28,Apartment lease payment,-173.44,Rent,Credit Card
2025-06-28,Wages direct deposit,110.77,Salary,Checking
2025-06-28,Electricity bill payment,182.1,Utilities,Credit Card
2025-06-28,Amusement park visit,-333.66,Entertainment,Checking
2025-06-28,Rental fee,61.41,Rent,Checking
2025-06-28,Amusement park visit,-2633.0,Entertainment,Credit Card
2025-06-28,Monthly rent payment,342.0,Rent,Checking
2025-06-28,Gas bill payment,330.65,Utilities,Checking
2025-06-28,Freelance income,-324.87,Unspecified,Checking
2025-06-28,Restaurant dining,54.61,Entertainment,Unspecified
2025-06-28,Internet service bill,58.47,Utilities,Credit Card
2025-06-28,Restaurant dining,420.07,Entertainment,Savings
2025-06-28,Payroll deposit,-377.54,Salary,Savings
2025-06-28,Supermarket shopping,103.02,Unspecified,Credit Card
2025-06-28,Rental fee,218.06,Unspecified,Credit Card
2025-06-28,Supermarket shopping,488.0,Groceries,Credit Card
2025-06-28,Salary payment,-4.58,Salary,Checking
2025-06-28,Food market transaction,161.59,Groceries,Credit Card
2025-06-28,Freelance income,31193.0,Salary,Savings
2025-06-28,Freelance income,419.51,Salary,Savings
2025-06-28,Payroll deposit,-408.75,Salary,Checking
2025-06-28,Phone bill payment,228.71,Utilities,Checking
2025-06-28,Electricity bill payment,-444.37,Utilities,Credit Card
2025-06-28,Weekly grocery run,-258.69,Groceries,Credit Card
2025-06-28,Restaurant dining,244.58,Entertainment,Savings
2025-06-28,Internet service bill,6435.92,Utilities,Credit Card
2025-06-28,Phone bill payment,-65.83,Utilities,Savings
2025-06-28,Gas bill payment,267.97,Utilities,Credit Card
2025-06-28,Monthly rent payment,80.22,Rent,Savings
2025-06-28,Monthly rent payment,58.7,Unspecified,Credit Card
2025-06-28,Unspecified,-233.36,Rent,Credit Card
2025-06-28,Rental fee,-108.51,Unspecified,Credit Card
2025-06-28,Movie theater tickets,73.79,Entertainment,Credit Card
2025-06-28,Restaurant dining,-125.85,Entertainment,Savings
2025-06-28,Electricity bill payment,221.49,Utilities,Credit Card
2025-06-28,Phone bill payment,401.73,Utilities,Savings
2025-06-28,Phone bill payment,289.13,Unspecified,Credit Card
2025-06-28,Convenience store purchase,322.11,Groceries,Savings
2025-06-28,Unspecified,385.38,Salary,Savings
2025-06-28,Streaming service subscription,51.46,Entertainment,Savings
2025-06-28,Gas bill payment,20886.0,Utilities,Credit Card
2025-06-28,Payroll deposit,-299.03,Salary,Credit Card
2025-06-28,Grocery store purchase,-362.83,Groceries,Credit Card
2025-06-28,Weekly grocery run,-247.62,Groceries,Savings
2025-06-28,Payroll deposit,-130.53,Salary,Savings
2025-06-28,Internet service bill,-194.14,Utilities,Checking
2025-06-28,Payroll deposit,-34.31,Salary,Credit Card
2025-06-28,Restaurant dining,-292.71,Entertainment,Credit Card
2025-06-28,Housing rent transfer,-314.27,Rent,Checking
2025-06-28,Landlord payment,326.09,Unspecified,Credit Card
2025-06-28,Employer paycheck,217.0,Salary,Credit Card
2025-06-28,Landlord payment,252.24,Rent,Credit Card
2025-06-28,Salary payment,187.29,Salary,Checking
2025-06-28,Food market transaction,411.81,Groceries,Checking
2025-06-28,Internet service bill,-146.78,Unspecified,Savings
2025-06-28,Salary payment,-156.89,Salary,Checking
2025-06-28,Rental fee,-346.0,Rent,Checking
2025-06-28,Employer paycheck,283.23,Unspecified,Credit Card
2025-06-28,Housing rent transfer,258.27,Rent,Savings
2025-06-28,Landlord payment,37.58,Rent,Checking
2025-06-28,Housing rent transfer,132.45,Rent,Checking
2025-06-28,Grocery store purchase,-317.5,Groceries,Checking
2025-06-28,Monthly rent payment,-288.11,Rent,Credit Card
2025-06-28,Streaming service subscription,153.46,Entertainment,Credit Card
2025-06-28,Restaurant dining,54.61,Entertainment,Unspecified
2025-06-28,Movie theater tickets,129.0,Entertainment,Checking
2025-06-28,Monthly rent payment,342.0,Rent,Checking
2025-06-28,Convenience store purchase,-102.27,Groceries,Credit Card
2025-06-28,Landlord payment,-190.61,Rent,Checking
2025-06-28,Landlord payment,-318.17,Rent,Savings
2025-06-28,Landlord payment,130.86,Rent,Savings
2025-06-28,Phone bill payment,-376.09,Utilities,Savings
2025-06-28,Streaming service subscription,318.85,Entertainment,Credit Card
2025-06-28,Amusement park visit,460.82,Entertainment,Credit Card
2025-06-28,Gas bill payment,-113.12,Utilities,Savings
2025-06-28,Apartment lease payment,83.7,Rent,Savings
2025-06-28,Streaming service subscription,318.85,Entertainment,Credit Card
2025-06-28,Phone bill payment,54.84,Utilities,Savings
2025-06-28,Supermarket shopping,130.09,Groceries,Credit Card
2025-06-28,Food market transaction,262.8,Unspecified,Credit Card
2025-06-28,Food market transaction,330.54,Groceries,Savings
2025-06-28,Movie theater tickets,-235.23,Unspecified,Savings
2025-06-28,Amusement park visit,37144.0,Entertainment,Credit Card
2025-06-28,Housing rent transfer,-24237.0,Rent,Savings
2025-06-28,Convenience store purchase,-494.1,Groceries,Credit Card
2025-06-28,Food market transaction,-70.93,Unspecified,Credit Card
2025-06-28,Freelance income,-277.49,Salary,Savings
2025-06-28,Convenience store purchase,-185.21,Groceries,Credit Card
2025-06-28,Unspecified,448.02,Unspecified,Credit Card
2025-06-28,Food market transaction,-84.0,Groceries,Checking
2025-06-28,Landlord payment,-229.0,Unspecified,Credit Card
2025-06-28,Gas bill payment,-225.26,Utilities,Unspecified
2025-06-28,Concert ticket purchase,-303.8,Entertainment,Unspecified
2025-06-28,Unspecified,-430.6,Utilities,Checking
2025-06-28,Movie theater tickets,-456.19,Entertainment,Checking
2025-06-28,Concert ticket purchase,-410.0,Entertainment,Checking
2025-06-28,Convenience store purchase,-249.52,Groceries,Unspecified
2025-06-28,Movie theater tickets,-490.73,Entertainment,Credit Card
2025-06-28,Electricity bill payment,-41098.0,Utilities,Checking
2025-06-28,Unspecified,-165.8,Rent,Credit Card
2025-06-28,Restaurant dining,-1395.0,Entertainment,Checking
2025-06-28,Monthly rent payment,86.48,Rent,Savings
2025-06-28,Freelance income,31193.0,Salary,Savings
2025-06-28,Payroll deposit,-261.0,Salary,Credit Card
2025-06-28,Internet service bill,225.56,Utilities,Savings
2025-06-28,Gas bill payment,413.15,Unspecified,Credit Card
2025-06-28,Payroll deposit,-7.22,Salary,Savings
2025-06-28,Streaming service subscription,414.45,Entertainment,Savings
2025-06-28,Internet service bill,-326.08,Unspecified,Credit Card
2025-06-28,Employer paycheck,-104.51,Salary,Unspecified
2025-06-28,Freelance income,-320.37,Unspecified,Credit Card
2025-06-28,Concert ticket purchase,-67.44,Entertainment,Savings
2025-06-28,Internet service bill,-384.86,Utilities,Checking
2025-06-28,Landlord payment,-29.35,Rent,Checking
2025-06-28,Weekly grocery run,-258.69,Groceries,Credit Card
2025-06-28,Weekly grocery run,-42.65,Groceries,Credit Card
2025-06-28,Internet service bill,-288.32,Utilities,Credit Card
2025-06-28,Landlord payment,37.58,Rent,Checking
2025-06-28,Housing rent transfer,-156.0,Unspecified,Checking
2025-06-28,Unspecified,-58.31,Salary,Checking
2025-06-29,Water utility payment,108.52,Utilities,Credit Card
2025-06-29,Unspecified,-241.85,Unspecified,Savings
2025-06-29,Grocery store purchase,-7739.0,Groceries,Checking
2025-06-29,Amusement park visit,-324.59,Entertainment,Credit Card
2025-06-29,Gas bill payment,120.76,Utilities,Savings
2025-06-29,Food market transaction,-36.87,Groceries,Credit Card
2025-06-29,Freelance income,-321.2,Salary,Credit Card
2025-06-29,Restaurant dining,347.16,Entertainment,Savings
2025-06-29,Weekly grocery run,224.93,Unspecified,Checking
2025-06-29,Unspecified,83.34,Utilities,Savings
2025-06-29,Water utility payment,134.08,Utilities,Credit Card
2025-06-29,Movie theater tickets,-236.04,Entertainment,Checking
2025-06-29,Housing rent transfer,-186.82,Rent,Checking
2025-06-29,Housing rent transfer,371.77,Rent,Credit Card
2025-06-29,Employer paycheck,-299.08,Salary,Checking
2025-06-29,Payroll deposit,-70.58,Salary,Checking
2025-06-29,Payroll deposit,26.29,Salary,Checking
2025-06-29,Concert ticket purchase,-94.08,Entertainment,Checking
2025-06-29,Apartment lease payment,-198.71,Rent,Savings
2025-06-29,Supermarket shopping,432.03,Unspecified,Savings
2025-06-29,Supermarket shopping,309.07,Groceries,Checking
2025-06-29,Electricity bill payment,-358.4,Utilities,Credit Card
2025-06-29,Movie theater tickets,-440.38,Entertainment,Checking
2025-06-29,Amusement park visit,170.55,Entertainment,Checking
2025-06-29,Convenience store purchase,-100.84,Groceries,Unspecified
2025-06-29,Landlord payment,197.9,Rent,Savings
2025-06-29,Freelance income,321.49,Unspecified,Savings
2025-06-29,Grocery store purchase,-241.9,Unspecified,Checking
2025-06-29,Food market transaction,-141.41,Unspecified,Checking
2025-06-29,Payroll deposit,248.5,Salary,Savings
2025-06-29,Concert ticket purchase,79.27,Entertainment,Credit Card
2025-06-29,Rental fee,-169.51,Rent,Credit Card
2025-06-29,Supermarket shopping,497.38,Groceries,Credit Card
2025-06-29,Monthly rent payment,143.02,Rent,Credit Card
2025-06-29,Convenience store purchase,121.92,Unspecified,Credit Card
2025-06-29,Amusement park visit,-321.08,Entertainment,Savings
2025-06-29,Food market transaction,406.66,Groceries,Checking
2025-06-29,Food market transaction,-206.35,Groceries,Checking
2025-06-29,Water utility payment,-433.29,Utilities,Checking
2025-06-29,Freelance income,137.42,Unspecified,Credit Card
2025-06-29,Monthly rent payment,169.54,Rent,Savings
2025-06-29,Rental fee,-131.3,Rent,Checking
2025-06-29,Concert ticket purchase,-197.03,Rent,Savings
2025-06-29,Movie theater tickets,373.51,Entertainment,Savings
2025-06-29,Monthly rent payment,-334.49,Rent,Savings
2025-06-29,Apartment lease payment,443.27,Unspecified,Savings
2025-06-29,Employer paycheck,187.51,Salary,Savings
2025-06-29,Wages direct deposit,-149.0,Salary,Savings
2025-06-29,Movie theater tickets,86.56,Entertainment,Savings
2025-06-29,Restaurant dining,-302.84,Entertainment,Savings
2025-06-29,Salary payment,308.0,Salary,Checking
2025-06-29,Gas bill payment,-419.16,Utilities,Checking
2025-06-29,Concert ticket purchase,495.8,Unspecified,Savings
2025-06-29,Grocery store purchase,434.33,Groceries,Savings
2025-06-29,Water utility payment,-56.93,Utilities,Savings
2025-06-29,Internet service bill,4.67,Utilities,Checking
2025-06-29,Salary payment,-367.0,Salary,Credit Card
2025-06-29,Apartment lease payment,-438.6,Rent,Credit Card
2025-06-29,Concert ticket purchase,229.54,Rent,Checking
2025-06-29,Restaurant dining,11.65,Entertainment,Unspecified
2025-06-29,Grocery store purchase,148.56,Groceries,Checking
2025-06-29,Convenience store purchase,-14.23,Groceries,Unspecified
2025-06-29,Wages direct deposit,52.54,Salary,Credit Card
2025-06-29,Salary payment,-415.34,Salary,Credit Card
2025-06-29,Amusement park visit,75.0,Entertainment,Checking
2025-06-29,Food market transaction,227.43,Groceries,Checking
2025-06-29,Monthly rent payment,-10.47,Rent,Savings
2025-06-29,Supermarket shopping,460.0,Groceries,Checking
2025-06-29,Salary payment,-362.01,Salary,Savings
2025-06-29,Payroll deposit,-83.33,Salary,Checking
2025-06-29,Unspecified,-433.2,Rent,Unspecified
2025-06-29,Concert ticket purchase,229.54,Rent,Checking
2025-06-29,Payroll deposit,6.0,Salary,Credit Card
2025-06-29,Payroll deposit,-154.0,Salary,Savings
2025-06-29,Payroll deposit,248.5,Salary,Savings
2025-06-29,Convenience store purchase,-22.13,Groceries,Unspecified
2025-06-29,Freelance income,469.21,Salary,Credit Card
2025-06-29,Amusement park visit,-37.41,Entertainment,Checking
2025-06-29,Streaming service subscription,-30.91,Entertainment,Credit Card
2025-06-29,Concert ticket purchase,-154.82,Entertainment,Savings
2025-06-29,Supermarket shopping,215.0,Groceries,Credit Card
2025-06-29,Landlord payment,-193.0,Rent,Credit Card
2025-06-29,Unspecified,-273.32,Unspecified,Savings
2025-06-29,Movie theater tickets,321.85,Entertainment,Credit Card
2025-06-29,Monthly rent payment,-461.81,Unspecified,Unspecified
2025-06-29,Grocery store purchase,-284.2,Groceries,Credit Card
2025-06-29,Weekly grocery run,278.68,Groceries,Savings
2025-06-29,Internet service bill,-255.25,Utilities,Savings
2025-06-29,Gas bill payment,-363.0,Utilities,Checking
2025-06-29,Movie theater tickets,-271.83,Entertainment,Credit Card
2025-06-29,Landlord payment,323.71,Rent,Credit Card
2025-06-29,Movie theater tickets,373.51,Entertainment,Savings
2025-06-29,Weekly grocery run,-253.0,Groceries,Checking
2025-06-29,Employer paycheck,-479.06,Salary,Credit Card
2025-06-29,Apartment lease payment,34.09,Rent,Credit Card
2025-06-29,Grocery store purchase,148.56,Groceries,Checking
2025-06-29,Apartment lease payment,407.84,Rent,Unspecified
2025-06-29,Convenience store purchase,-396.55,Groceries,Savings
2025-06-29,Payroll deposit,53.54,Salary,Savings
2025-06-29,Supermarket shopping,-251.02,Groceries,Checking
2025-06-29,Restaurant dining,242.83,Entertainment,Checking
2025-06-29,Movie theater tickets,333.47,Entertainment,Savings
2025-06-29,Landlord payment,-71.8,Rent,Checking
2025-06-29,Concert ticket purchase,-304.73,Entertainment,Credit Card
2025-06-29,Food market transaction,227.43,Groceries,Checking
2025-06-29,Restaurant dining,-17471.0,Entertainment,Credit Card
2025-06-29,Internet service bill,-8.01,Unspecified,Savings
2025-06-29,Internet service bill,-143.49,Utilities,Savings
2025-06-29,Apartment lease payment,-155.32,Rent,Savings
2025-06-29,Streaming service subscription,289.0,Entertainment,Credit Card
2025-06-29,Gas bill payment,299.0,Utilities,Savings
2025-06-29,Payroll deposit,-153.75,Salary,Credit Card
2025-06-29,Monthly rent payment,9174.0,Rent,Credit Card
2025-06-29,Phone bill payment,-227.0,Utilities,Savings
2025-06-29,Convenience store purchase,-14.23,Groceries,Unspecified
2025-06-29,Housing rent transfer,-42.0,Rent,Checking
2025-06-29,Grocery store purchase,83.94,Groceries,Savings
2025-06-29,Salary payment,-46.33,Salary,Unspecified
2025-06-29,Landlord payment,-157.39,Rent,Checking
